GEOID,centroid_lat,centroid_lon
550350008013,5587332.886030039,-10183713.283191077
550979604005,5548563.7900882345,-9970912.25211781
550979607022,5541383.443232591,-9967753.54169321
550239605001,5320992.54236103,-10146064.899262544
551332008011,5324670.032805327,-9815586.26206032
551332012012,5319363.14834071,-9815585.11686113
551332029011,5317675.825433696,-9818164.88426185
551332038024,5291449.519799913,-9839889.076013485
551332038022,5298255.704744051,-9832676.543364363
551332021021,5309581.502555948,-9825311.860529713
551332022013,5312312.186350194,-9827723.461991744
551332037043,5322715.384777301,-9835793.3891176
551332034023,5330160.9153527245,-9820254.691415954
551332037032,5323803.322817856,-9842088.807497911
551332040043,5307564.4989160085,-9841982.499189794
551332040045,5305033.160837571,-9852034.619991913
551332021023,5306882.967797653,-9825676.984466866
551332037042,5324177.335342453,-9837949.814102393
551332008042,5323517.005977447,-9813271.556994967
551332006002,5327453.467302279,-9804064.036483586
550239605002,5319723.562690646,-10146548.181300756
550239606001,5315092.773481776,-10146928.601265145
550239606002,5318547.923203526,-10145997.043646967
551239601002,5412459.952774942,-10056487.15213593
550759602006,5701098.785420739,-9815829.591504473
550759606001,5670245.911859464,-9785126.302681696
550759606003,5685420.177397666,-9787185.104128458
551170002011,5429135.822181822,-9765048.722175328
551170005003,5428152.498866377,-9764716.954922423
551170105022,5431440.066580499,-9790743.94518686
551170106021,5428736.425399003,-9775663.648568254
551170106022,5429156.525682586,-9782232.560478454
551170108002,5415558.511230797,-9764961.758831065
551170101001,5443451.087223041,-9774463.36211831
550790908003,5321155.465430485,-9798003.459755192
550790906004,5318132.441153881,-9802854.058337841
550791014001,5312948.5603640145,-9798383.700875761
550791801003,5306474.954026641,-9780827.593337731
550790001022,5336443.408248079,-9797793.957921587
550790002011,5338294.513597537,-9802280.687212557
550790012001,5331276.913384798,-9794451.047052324
550790158002,5315247.053256469,-9788935.204455275
550790042004,5326929.718102893,-9790421.890041685
550790061001,5322483.074935164,-9792382.59640438
550790065002,5324096.121840847,-9789540.528885998
550791202033,5305475.540586187,-9795394.020631427
550790175002,5312128.3066574065,-9788097.433282427
550790122002,5319064.229887007,-9790850.244598204
550790123001,5318608.178170182,-9791879.860081315
550790124001,5318893.056500436,-9792709.535773847
550790125001,5317414.147624468,-9793322.224468201
550790125002,5318016.834120168,-9793861.734440377
550790126001,5317214.0228627045,-9794680.597851988
550790126002,5317158.613495884,-9795366.87747564
550790126003,5317090.507241573,-9796434.400227904
550790127001,5316490.2345767105,-9797481.994962096
550790128002,5316449.146471682,-9799736.545014702
550790143002,5318316.357836958,-9785107.164071342
550791863001,5318315.590872341,-9787189.984460061
550790146002,5318081.848513832,-9788330.248023
550790148001,5318573.553995701,-9789494.168283712
550790148002,5318040.308912798,-9789392.24106305
550790149001,5317771.977784139,-9789897.552406725
550790149002,5317514.200507426,-9790018.202591682
550791864002,5317539.8869389305,-9788768.287620226
550791864001,5317695.025720902,-9787696.924540251
550790113002,5319134.708150551,-9785624.25080276
550790114001,5319995.997161928,-9786169.622229813
550791858001,5320169.478739855,-9789458.78002745
550790012003,5331347.028194592,-9794823.39166881
550791858002,5320180.220427008,-9790011.739787063
550791861001,5319385.768243997,-9790025.386786047
550790122001,5319702.494836034,-9790848.669105273
550790129001,5316248.5790193025,-9795552.230931485
550790129002,5316450.042781524,-9796274.12252042
550790129003,5316043.483265342,-9796488.074711734
550790130001,5316324.533080587,-9794659.801346896
550790124002,5318973.682185068,-9793948.343342707
550790134002,5317008.19173787,-9790901.112675024
550790135001,5318205.548551305,-9790829.832991226
550790135002,5317987.519023567,-9790848.106931724
550790136001,5318424.090415813,-9790862.551781913
550791862002,5319372.585052365,-9788975.784837253
550791862001,5319363.923803331,-9788382.736030566
550790143001,5318802.620428504,-9785074.450580193
551332031031,5316534.027225624,-9823898.487357287
550619605005,5534114.477340204,-9742683.935940085
550619605001,5525521.538108767,-9747474.979895532
550619602003,5565938.944078667,-9734365.375939818
551170104002,5426572.106950545,-9807434.96756372
551170004001,5428402.254549561,-9767929.487939402
551379608002,5476570.034128801,-9938482.423712997
551379607001,5469110.551777906,-9907645.871844925
551379608001,5469275.088806741,-9942144.061496751
551379608004,5483270.569939716,-9942528.431883464
551379606001,5473701.81346545,-9929848.664137155
550419504002,5708762.063629005,-9907077.716000486
550419504003,5691582.913306337,-9893374.704531975
550511802001,5832125.509531187,-10051420.974696908
550310210002,5888255.353578429,-10240563.878494594
550710004004,5481754.176866921,-9756758.23174402
550710054001,5487683.753356213,-9751760.372013254
550710101001,5502845.753652623,-9746086.389715904
550999702002,5770326.143999815,-10069983.729191825
550999705003,5733087.573212608,-10045748.440863002
550999702003,5767127.728566621,-10069742.088545892
550999701003,5747150.108140858,-10046056.099934885
550999707001,5698624.429273781,-10056444.342228577
550999702001,5773023.58636183,-10062402.912668414
550999707003,5691396.360214377,-10077945.046108043
550999706001,5707478.64319923,-10035131.709656952
550999707002,5707327.61616668,-10070205.010154562
550999704001,5733564.618598428,-10083599.961441895
550999705001,5737455.923888843,-10063228.11385325
550999704002,5733432.159958477,-10072200.911631104
550999701001,5767709.942274665,-10082051.597061537
550999705002,5729481.856576908,-10063728.221499372
550999706003,5689054.129678007,-10039244.778763127
550999706002,5719911.02307796,-10052234.113138223
551010018014,5264024.211708569,-9802874.793795936
551010018013,5262703.870745508,-9801554.675871825
550250115052,5339756.844245385,-9933608.774556587
550250115061,5336967.756186948,-9935651.146342743
550250115063,5339193.154729109,-9932027.827143643
550630102022,5462736.932080491,-10162752.032429956
550630106001,5440050.9601828,-10147042.226191878
550630108003,5429394.406738584,-10128649.239979422
550630010003,5433254.205666803,-10156205.732941264
550630107001,5430152.296804194,-10152227.150115397
550630102021,5459961.907608674,-10160334.48940775
550630108001,5441998.1844724,-10129442.645833656
550630002001,5441251.88880318,-10157546.070883041
550630102032,5454163.56923825,-10161538.880776443
550250116001,5344480.423564767,-9928787.664926637
550730016001,5626589.594810374,-9954124.196142077
550730016002,5626280.06448937,-9939210.175306996
550730015002,5632714.342563408,-9970797.767555712
550730001004,5615435.5556283025,-9978444.151323203
550250116003,5340442.301657337,-9929848.441598786
550250119001,5322768.738904909,-9918886.186889421
550250120022,5309315.209698475,-9929463.753407786
550250121002,5295289.704482591,-9918326.499101724
550250122011,5301270.104879634,-9929481.961913137
550730007004,5614334.967648031,-9977315.446034135
550730002002,5616929.877411038,-9976101.262563748
550730001003,5615037.466285498,-9977021.754052373
551410112003,5524385.826335235,-10001421.079942076
551410112004,5524971.399813661,-10002110.317654084
551410113002,5524352.496329346,-9998673.920853106
551410113004,5523420.3856412945,-9999528.747138645
550250122022,5301038.110612133,-9932709.00453069
550250122023,5299819.600033317,-9932703.791852167
550250123001,5296243.927394388,-9933358.964516249
550250123002,5298368.9575783685,-9932431.399025027
551410113001,5520954.456989842,-10000623.905962808
551410114001,5525912.138445255,-9997502.455242569
551410114002,5525313.926652899,-9997639.252770327
551410114003,5524112.544381395,-9996328.917542985
551410114005,5519878.78255278,-9997083.988703685
550919502003,5542050.491827791,-10267122.51215096
550250123003,5296078.854150527,-9930110.295807663
550250123004,5298617.269125649,-9928612.228068626
551410115001,5525074.607139587,-9991301.409025863
551410115002,5521958.562706441,-9994225.73930509
550250125013,5297471.69479215,-9947887.932195984
551410115003,5521793.546214178,-9990483.461046249
551410115004,5519126.129406967,-9991590.830677515
551410116001,5515681.452667304,-9999604.479069537
550250128002,5314897.233534393,-9990908.046996672
551410116002,5514249.972941623,-9992867.914887799
551410116003,5511875.770232606,-10004165.176252518
550250128003,5312734.251024269,-9989158.75243247
551410117002,5519743.814512339,-10004540.254494514
551410117003,5517079.258728407,-10008269.269220052
550250131003,5334339.352661314,-9997405.557776198
551410117004,5514714.692157552,-10009004.27587166
551410117005,5512487.958541388,-10008724.351796934
550390410001,5428308.391882438,-9843661.404728597
551351011002,5561816.1073344145,-9879568.160398241
551332004004,5332283.608889665,-9809371.825732445
551332005003,5329013.223572155,-9806246.857722305
551332005001,5329168.055812106,-9810267.257454703
551332007001,5326556.204796161,-9804762.749074165
551332007002,5326764.816105911,-9806812.59494848
551332007003,5326789.091627274,-9808983.808849858
550679607003,5643091.519251523,-9922234.344572637
550419501002,5746697.673400244,-9904389.7451326
550419503001,5717290.79935661,-9896747.5335092
550419502003,5688606.160998085,-9876766.839063257
550419504001,5707033.3845623005,-9898240.781586546
550419502002,5693316.124915861,-9856645.810907662
550419503002,5709530.818689556,-9878814.638873175
550419501001,5753103.966530209,-9882124.121641362
550419502001,5716415.624125648,-9855848.265877802
550439610002,5273380.52722098,-10073982.019008035
550439602001,5335313.195179784,-10095441.614014009
550439610004,5275700.474751193,-10071888.394240774
550439608002,5260691.917744696,-10097611.80988566
550439602004,5327909.944058811,-10092851.386101797
550439601001,5338133.252361833,-10075912.475051828
550439606003,5282545.106046269,-10094568.333141245
550439609001,5274577.18342443,-10068398.492351564
550439607002,5291075.833865475,-10099075.856517604
550439602002,5336545.268805518,-10086181.615635918
551039702001,5377828.988250967,-10080900.015633745
551039701003,5390494.900003481,-10086123.14881631
551039704002,5362138.020309645,-10065516.801735418
551039705003,5350187.999561086,-10059366.376847431
550439603003,5310246.969394052,-10090128.676578786
550439605001,5295175.825848476,-10107798.896521814
550439607001,5286581.9466407085,-10098415.368952848
550439607004,5288499.101613517,-10096213.167069225
550439610003,5272827.849119053,-10072323.594076065
551010024011,5266465.916917866,-9827305.679491492
550710104003,5465730.636049756,-9780691.48485854
550439611003,5252750.426690924,-10068309.952360196
550439612004,5244611.12926852,-10074368.716862176
550439602003,5332284.955861628,-10098978.55145896
550439604004,5296300.436374936,-10120955.789332991
550439608001,5270200.142204771,-10093446.921159279
550439601004,5311070.161270463,-10069498.208080444
550439605002,5281158.478324519,-10125777.803889405
550439611002,5253025.004570734,-10066551.490659863
550439603004,5304463.216503014,-10092586.265569597
550439611004,5254414.28641898,-10083506.457585594
550439606002,5298406.625553308,-10072818.97277242
550439605004,5271516.368864549,-10128984.30475439
550439605003,5269545.592152243,-10114552.718058294
550439607003,5288597.407573226,-10098689.986825533
550439610001,5271666.88383294,-10075632.87434551
550439612003,5240472.304377956,-10069017.996042583
550710051002,5490060.395134722,-9747466.56048101
550710052004,5493257.941999185,-9750545.076265506
550710008003,5477692.791075767,-9758376.94722733
550710007006,5478035.821817213,-9759939.70995773
550710051001,5492094.730735418,-9746777.321912833
550710006001,5480549.312004603,-9761355.472297762
550710004002,5481754.74028117,-9758591.951366793
550710103002,5482457.556728547,-9794233.242049914
550710106004,5456594.442535298,-9792890.934545856
550719900000,5481724.616228152,-9719344.773563702
550710003002,5483532.0984628135,-9764367.538465178
551010019002,5281576.210719224,-9797406.90920072
550710005004,5479207.808457801,-9760089.966548583
550710004003,5480968.685697444,-9758979.198768316
550710001001,5483632.8001257265,-9758675.799806911
550710101002,5508969.703312663,-9753493.422179403
550710053001,5490162.994845311,-9748430.268530281
550439610005,5273944.052316317,-10070979.77890717
551259507002,5768804.536797871,-9988239.072883952
551259507001,5773660.566571597,-9971665.350583993
550710107001,5453974.448645902,-9796696.441035774
551332003004,5329752.247317293,-9814318.057461351
551332004001,5332348.042087858,-9804466.545126218
551332012031,5318841.463964377,-9811323.025480358
550539603001,5550993.660268388,-10134926.204062706
551332011012,5318814.049650959,-9809064.341902008
551332011013,5316653.132312089,-9807967.312890533
551332011014,5315219.928377341,-9809213.974588875
551332011021,5316411.480254793,-9804661.503559597
551332009024,5322287.924640897,-9806830.741792336
550630101023,5449426.878126383,-10140005.309906775
551390031002,5494765.588235477,-9846370.725436693
551390027003,5498365.145114808,-9845011.503378253
551390035002,5490650.406431769,-9848064.238355372
551390008003,5470652.259394579,-9857317.473570704
551332008033,5326737.640939209,-9810698.508509083
551332008041,5322973.664929707,-9811182.172207039
551332009011,5324197.70526326,-9804523.868093261
551332009012,5324506.708231654,-9806826.678347649
551332009013,5322128.831257512,-9804803.474636497
551332009021,5322602.338669189,-9809026.716147522
551332009023,5324803.133192315,-9808450.442294158
551299501001,5792453.688895965,-10207478.791883374
551299501003,5797775.439003945,-10236524.742409227
551332001012,5339970.731740293,-9811120.610165076
551332001021,5340373.124479569,-9809264.340933258
550239602002,5358330.620494711,-10126898.561987378
550239601003,5360100.4025915945,-10102066.771218617
550239606003,5319022.611857467,-10141829.202591352
550239601001,5371454.661048004,-10101647.39767448
550239604002,5317973.87412292,-10135185.3345161
550239604003,5326329.5218080105,-10139589.316854067
550239603002,5337242.071063372,-10133252.971739333
551332001031,5337149.841993999,-9806266.805446472
551332001032,5340057.754667031,-9806332.051763691
551332001033,5338411.966582907,-9806709.918901356
550759613002,5635981.306265918,-9757285.17166289
551332002022,5335422.149805892,-9806130.446865153
551332002021,5337844.324174498,-9804318.880671673
551332003001,5338101.155151443,-9814392.733901868
551332003003,5332985.136667581,-9812759.3149005
551131003001,5782757.562889497,-10187971.652992738
551131007002,5734030.417432687,-10155427.988974364
551131003003,5783640.74101839,-10182474.43445073
551131008001,5762696.365703164,-10113527.048196016
550630007001,5435032.784736497,-10152352.769035185
550630003001,5435370.72330624,-10158147.317305237
550119604002,5499585.521872214,-10222312.926616777
551351012002,5522128.157519062,-9894757.374655798
551351003001,5552245.186326639,-9926122.473165307
551351004003,5537575.38140972,-9898155.800549584
551314202005,5375528.605779222,-9818081.502115984
551314203001,5376138.497453413,-9814813.792834735
551314203002,5375401.585910289,-9815753.631367603
551314203003,5374033.85856054,-9814979.348528907
551314204011,5376646.852853252,-9816840.742133114
550879400002,5532050.026241812,-9820702.006169556
550879400003,5537252.8117924305,-9827505.484820994
550870131004,5537261.0294399215,-9834294.0218552
551314204021,5377669.571663107,-9819296.761910973
551314301001,5388380.322410479,-9834081.249345604
550150203031,5502754.98952805,-9840473.300462782
550150201003,5493712.102510971,-9805199.258997409
550870133002,5518451.904071784,-9821285.00076485
551314301002,5376497.261813447,-9835737.7133291
551314401043,5357028.793813193,-9836805.25248469
551314401042,5359278.34473036,-9839253.865522947
551314402001,5361419.915264877,-9838443.471581822
551314402002,5360672.742213995,-9838020.613742922
551314402003,5359286.715487411,-9838262.486552447
550150202002,5486799.472184045,-9814390.02621671
550150202001,5494142.398691315,-9819080.604670012
550150206002,5460038.468464965,-9804572.56665848
550459605002,5251547.174898118,-9979209.586596556
550250110001,5325979.224242553,-9962776.092487918
551332030002,5317763.758867267,-9821895.672890691
550079603001,5888736.774182234,-10118431.60107846
550150205002,5467661.551094801,-9817481.93389799
551314601012,5348094.840343418,-9827442.738252744
550790602001,5328127.135174821,-9786559.434820699
550250113011,5340042.492336683,-9960585.002352886
550979607021,5542800.894906497,-9963597.13306448
550250113021,5339478.45276665,-9957438.797494924
550250111012,5327224.807884545,-9963526.037140397
551314601013,5348080.699637093,-9824148.971501043
551314702021,5342369.103823081,-9808663.486887125
551314702022,5344040.046609554,-9808244.433711655
551314702023,5344456.81578719,-9809382.902698971
551314702024,5345182.903801668,-9808362.829378534
550150203061,5488555.645054144,-9830773.541012255
550019505012,5453323.811008268,-10012995.864062944
550250031003,5321129.201668983,-9940103.166067341
550250031004,5323782.834890461,-9941168.841189254
550250032001,5324666.096912239,-9955585.869273834
550250101001,5323994.337524958,-9956466.472376458
550250101002,5324024.438825984,-9957860.666298404
550250102001,5329163.254206721,-9948831.302202059
550250103001,5321937.504630587,-9945409.417984625
550250104003,5319683.398426065,-9944183.54660036
550250106002,5308987.896857329,-9945676.093120046
550250118001,5344661.721116445,-9910795.363399383
550250119003,5309109.195671518,-9917601.09564932
550250127001,5318575.428402815,-9995184.394172443
550250129001,5351557.055347138,-9979962.634812433
550790097001,5320178.683576639,-9790515.700994698
550790037002,5324993.127121889,-9794596.413725438
550790025002,5328127.646865502,-9791681.136702603
550790062002,5322451.45576449,-9791768.889462829
550790913001,5317615.697935762,-9796005.174647586
550790087001,5322579.009112665,-9789429.190407595
550790130002,5315933.008468944,-9794899.608433716
550790804001,5325003.928089331,-9783185.296420518
550791704001,5297081.5719514545,-9781999.46675482
550790205002,5310195.164569244,-9787378.656910986
551314601021,5349136.841879831,-9819715.606628058
551314601022,5347073.5232609715,-9819911.190669596
551314601023,5345158.273174969,-9818344.625273114
551314601024,5343172.98765687,-9820196.07238382
551314701001,5352044.280580236,-9813197.243812248
550250106003,5307769.99229899,-9942598.712514404
550250106005,5303751.08138194,-9941356.163955342
550979605003,5554283.371921381,-9967020.307153605
550250107012,5313356.980979249,-9955626.065182513
550250107013,5310482.9101182185,-9956957.555212732
550791856003,5321390.544985836,-9786289.954300603
550790134003,5317570.419947012,-9791201.93229526
550790006001,5332966.595053994,-9797016.618731007
550790053001,5324295.81764377,-9797392.43389984
550790028001,5328566.72974709,-9793253.119227458
550790065004,5324125.6661661025,-9790106.551307317
550790168003,5313099.21172258,-9788261.55329554
550790077001,5321954.644397804,-9783301.823976083
550791802005,5305755.594841315,-9780263.158538917
550790175003,5312134.570939429,-9788505.720831733
550790204002,5310194.241164507,-9788204.355944632
550791014002,5312936.396968364,-9798935.707624184
551314701002,5346198.631053511,-9812496.63939067
551314701003,5343765.570455513,-9814140.876086416
551131003002,5779836.84975445,-10178361.90789445
551131004001,5734736.089976454,-10180371.167025847
551131007001,5751202.976855205,-10150830.791992363
551314701004,5351027.998979447,-9806966.947234064
551314702032,5346222.8401377695,-9808433.775953589
550250107023,5313608.058762938,-9962623.105503459
551332012011,5319558.173297015,-9816995.388665983
551332013004,5311205.626451851,-9817585.810386982
551332021024,5303453.320806179,-9824984.339302225
551332022014,5311114.257973535,-9826687.497604469
551332034062,5339000.195356765,-9822038.244725456
551332037031,5325442.465389998,-9840977.293589607
551332032001,5323730.022136628,-9828412.528196424
551332011011,5320635.523390538,-9809118.186846418
551332006001,5329116.082178889,-9804035.616261521
551332021012,5306853.310390961,-9827222.611322822
551332025002,5313481.97189432,-9820501.969140688
550250110002,5325637.790169593,-9964452.534931745
550250111011,5328182.363224947,-9963543.243590271
551332004002,5331702.122242756,-9806636.861844085
551332040022,5290853.041548225,-9852060.671456713
551332036021,5327697.393751024,-9832785.200213704
551332003002,5333507.489866593,-9815394.379861914
550831007002,5602296.134257752,-9833782.719482971
550831009001,5615175.922863218,-9783557.186796559
550831006001,5626817.413855153,-9842188.625697935
550831011003,5588272.96024966,-9793613.32745629
550831012002,5603270.732352222,-9819248.587841647
550831008001,5618031.117057245,-9798144.087630535
550831006002,5607607.889152566,-9844563.565183453
550831008003,5619324.449137471,-9819239.847708346
550831007001,5615385.986395067,-9829954.131757587
550831010003,5600689.436722456,-9780026.167624833
550831009002,5604352.857345384,-9781707.948803268
550831003001,5672944.118481863,-9849749.70932697
550831005002,5641731.641071706,-9819648.445858553
550831005001,5647555.926259718,-9839882.530289182
550831011001,5605038.052287043,-9804338.850094602
550831008002,5618777.6094684955,-9807702.109057399
550831003002,5656520.384186617,-9856571.76584313
551332001011,5340695.256919724,-9810314.506905178
551332004003,5333489.4222147595,-9806643.185011307
551332023011,5310781.330911421,-9823586.628988901
551332009022,5324843.463011993,-9809547.61503204
551332019003,5291871.283310955,-9809243.2114281
550250113022,5340247.305265114,-9955363.675510883
550831009003,5605811.254782264,-9779077.092886634
550831010002,5599021.57768294,-9787819.06106571
550831011002,5593575.138944653,-9803084.739048617
550831012001,5607442.227354609,-9814674.240299225
550839900000,5587226.330118543,-9778361.303441314
550831005003,5631401.761371298,-9825325.359967588
550831007003,5603148.4999233885,-9826845.573020438
550831010001,5606383.882664541,-9790954.485693686
550831012003,5601134.554972461,-9810890.550077382
551332040021,5297432.61018401,-9849614.635346517
551332037021,5317216.286637812,-9842620.124822441
551039704003,5363255.487219581,-10061720.269599354
551091203001,5622180.591332871,-10319352.3407255
550699602002,5697527.910244669,-9990254.556458587
550699607003,5660597.085112518,-9977945.144322582
550699608001,5651932.856226455,-9989668.084134717
550699608002,5649986.420368934,-9990010.036111752
550699608003,5648755.719086826,-9985398.894130616
550699609002,5650611.604610949,-9984628.994927296
550699609003,5649971.432437802,-9984634.335121505
550699610003,5650214.42682366,-9982888.419295518
551332014031,5314005.846878907,-9809166.901684785
551332040044,5305456.35270833,-9846301.187471451
551332008031,5326834.276648098,-9813476.093802402
551091209012,5602031.829541556,-10312951.294656236
551091205021,5637025.810260422,-10298575.024310954
551091209011,5602747.624138406,-10307053.540349193
551170109002,5415815.907397504,-9777523.227640407
551170108001,5414609.593979297,-9770449.3403596
551091209043,5608681.641128396,-10303616.858509138
551332024003,5311384.475581984,-9820893.514895173
551332008043,5321870.150870908,-9811303.105485843
551332020013,5292677.55261556,-9826294.758535558
551332038031,5302401.044423404,-9841363.414648788
551332014032,5313991.984319049,-9806959.657283219
551332023012,5309586.347293373,-9824229.589631243
550090020014,5543651.924428623,-9790802.138155263
550090020015,5542037.814682499,-9792221.645106163
550090020016,5543094.943058838,-9791238.884780364
550090020017,5542002.786222696,-9789740.573474513
550090102013,5531746.718858452,-9805530.613630824
550090102021,5534857.620237683,-9805439.872248406
551332031033,5315508.587256399,-9823223.86802879
551332038032,5305385.469339993,-9837845.207563216
551332018001,5300598.9674738785,-9808438.214196574
550079603002,5895677.986314182,-10123403.666940577
550079602001,5881511.887855149,-10182348.770946717
550079900000,5936883.985994527,-10151676.75155855
551332041003,5324301.903064183,-9845479.525080848
551332036011,5328376.754559638,-9835951.552709702
550079606002,5818298.2049699,-10141829.730792476
551390037012,5491275.338973634,-9850557.539668556
551390001002,5466964.600672376,-9854276.931769842
551390027002,5498312.932349626,-9845735.863359984
551390022021,5497484.682180449,-9888363.463302523
550090003022,5546596.080459856,-9804230.986238439
550090003023,5545302.210998102,-9804635.688601581
550090003032,5548170.7864213465,-9803509.626222601
550090004011,5547430.137939046,-9801106.494636104
550090004013,5546903.852461551,-9802718.95304667
550090004014,5547873.637280169,-9802126.502674913
550090004021,5545929.470400897,-9802898.34501996
550090004022,5544456.638630299,-9803424.61757359
550090005003,5545895.7844051635,-9799688.397402389
550090006001,5545653.452485555,-9801651.146643382
550090007003,5543057.343004782,-9800998.477369852
551390015002,5465550.075008033,-9855475.036554182
551390026013,5499385.9907959085,-9843841.14689091
551390021002,5461922.361693798,-9888006.429707013
551390022011,5485033.958681766,-9873498.311417565
551390026011,5500560.000068506,-9846572.207065856
551390011004,5467658.098649128,-9860212.207021652
551390030002,5496043.835343315,-9843363.281496678
551390010002,5470956.656725831,-9860194.5682684
551390002003,5468918.310350633,-9855531.845283244
551390034003,5492649.8466100935,-9849022.125367617
551390010001,5469789.991180458,-9859099.945130184
551332001013,5337950.320625278,-9811441.814607931
551332001014,5338389.555474103,-9810381.411029603
551332021022,5308839.709673158,-9825116.842423204
550090007001,5545658.728951723,-9800655.856708791
550090008002,5543112.608460125,-9799561.90149322
550090009001,5547137.933474391,-9796106.50662998
550090009002,5546388.227594152,-9794507.891582053
550090009003,5546327.11591907,-9795719.122744044
550090009005,5545900.393770458,-9795885.443636699
550090012001,5544459.051565463,-9795787.53007776
550090013001,5544220.553500401,-9796676.92888996
550090013002,5544106.192458478,-9797266.465619842
550090013004,5543266.430601864,-9797782.428605678
550090014002,5542244.137350145,-9796079.250410425
550090014004,5543754.780135857,-9795753.867030494
550099400021,5545517.816331315,-9810166.311714279
550099400032,5544634.1954255635,-9807751.858877592
551332043013,5329911.088271774,-9850691.693582056
551390016002,5475874.501936882,-9847882.886910176
551332038021,5299114.290202913,-9838435.643737443
551332011023,5315119.4005337255,-9806876.201263975
550759614004,5636796.761202837,-9755363.881957391
550759614005,5633061.341426074,-9756452.13352104
550079603003,5885611.0520586865,-10134309.25474728
550079601001,5910419.288020087,-10110238.239089964
550079606001,5821165.521304821,-10176891.382877566
550759615001,5633532.949355873,-9745397.340888487
550759615003,5634144.493844115,-9753314.809152812
550759602002,5708490.8675792115,-9793303.176502597
550759609002,5643750.123135628,-9769721.186565002
550090017022,5544656.563995126,-9793431.906504631
550090018011,5545403.437146196,-9784882.864581155
550119603001,5527431.946105001,-10238024.661147943
550119601001,5548635.296996445,-10201839.411739245
550679607004,5641353.071777276,-9922450.78559032
550099400022,5546249.4183701975,-9809935.601691775
550090017011,5546059.208443858,-9793570.215514066
550090020011,5543647.7906077495,-9793368.40869701
550090103002,5533087.311618378,-9801986.966267537
550090201002,5551765.581413402,-9778730.154974096
550090209002,5539910.634714591,-9797790.805755803
550090001001,5550336.253566335,-9798316.778897531
550090001002,5546727.023494892,-9798536.545929871
550090012002,5544785.863029434,-9796962.497044448
550090006002,5545053.212239605,-9801937.42965863
550090213032,5542017.588274375,-9802300.925822042
550090210001,5538684.004595289,-9799480.76504645
550090004012,5546582.014838806,-9801672.700733185
550090002003,5547093.911548498,-9799284.442324767
550099400043,5545192.85020144,-9806613.310711887
550090003021,5547491.932771606,-9803862.75038467
550090014003,5542480.776403547,-9796831.334955985
550090205023,5550350.541444334,-9802293.309199698
550090016001,5542881.260285528,-9794439.975670781
550090009004,5545503.852440439,-9794691.275792668
550090020013,5542428.427838119,-9793254.70103817
550090004023,5545101.2579753585,-9803295.058174977
550090002001,5549763.821518157,-9801076.538999638
550090002002,5548032.676129864,-9799458.263483666
550090002004,5547528.657447567,-9800130.20542984
550090002005,5549038.338106589,-9801269.822525268
550099400041,5547183.22798791,-9806062.482388945
550099400042,5545363.449208864,-9805664.313971968
550090013003,5543059.863698945,-9797187.44566044
550090014005,5543228.847258185,-9796339.662058508
550090008001,5545822.882716556,-9798542.375336539
550090005001,5546498.276075378,-9799550.591467177
550090103001,5531835.366311953,-9803559.069976345
550090216002,5568945.537158144,-9819717.94317233
550090216004,5566030.2125168955,-9813454.355208
550339703003,5621835.962412936,-10211757.554078385
550339705004,5605178.828728023,-10235380.474870604
551110003012,5381501.246395361,-9988641.309519341
551110003031,5382382.652269968,-9995760.862621823
551110006032,5358599.45617317,-9990793.504614035
551110006031,5356903.220489841,-9991604.286047105
551110010042,5396946.000321413,-10017029.311433418
551110010051,5395586.076802369,-10018513.51903335
551110004013,5386181.58638653,-9991950.311887797
551110006021,5355525.170219,-9987923.1206554
551110006011,5367444.4246599665,-10007172.49678961
551110003032,5386970.049145957,-9996865.804679004
551110004014,5385669.178570969,-9984016.60524957
551110001031,5396969.902224979,-9996606.275426783
551110001021,5401157.97199402,-9995900.20899979
551110001011,5393079.456044428,-9983274.364297537
551110001022,5401608.933334167,-9992268.5350425
551110001041,5406276.30720059,-9995532.61749116
551110003011,5380674.80590506,-9991546.952183526
551110009031,5404321.369359302,-10043688.57466273
551110009011,5389121.040874248,-10029010.512910323
551110009022,5403677.818235321,-10027904.284212247
551110010031,5396212.767632149,-10021214.827263782
551110009021,5400369.394664118,-10034703.356410448
551110007002,5351410.516907658,-9992655.190518329
551110010041,5394730.78701696,-10016217.160078272
551110003021,5384123.085867365,-9991696.836633725
551110004012,5386251.998317351,-9990374.000365447
550090205041,5555387.008046487,-9808440.151196022
550090206004,5518616.084051017,-9773425.609014256
550090207021,5522939.0990095325,-9789426.67086408
550090207022,5530968.629281083,-9796801.996292913
550090208001,5541269.117712308,-9796962.283143708
550090011001,5544953.586794966,-9795270.2195482
550090016003,5541855.135220907,-9794656.216454789
550090014001,5542576.318206548,-9795404.545780733
550090214002,5516482.550488687,-9803979.11868505
550090003031,5549171.01945708,-9803076.243356396
550090006004,5544470.676029974,-9802368.405685578
550090201001,5544802.661116243,-9777584.701387433
550090212002,5537380.718160082,-9798311.275637722
550090018012,5546068.813019498,-9789892.205873841
550090018013,5546135.959631643,-9788114.435609087
550090213041,5539079.542844201,-9806156.87585367
550090214001,5524361.994029725,-9803065.758136831
550090215001,5507329.842645345,-9806129.465098707
550090018021,5547769.638112152,-9790016.148912108
550090018022,5550460.145673783,-9783837.533689845
550090020012,5541938.346764086,-9791028.253296772
550090018014,5544288.3031891,-9787900.963368183
550090201003,5562875.673910895,-9782942.020125117
